idade,estado_civil,dia_da_semana,duracao,qtd_contatos_campanha,qtd_contatos_total,resultado,outlier
40,casado,ter,66,1,0,nao,0
30,casado,ter,155,1,0,nao,0
30,casado,ter,145,1,0,nao,0
34,solteiro,ter,117,1,0,nao,0
33,solteiro,ter,435,4,0,nao,0
32,casado,ter,266,1,1,nao,0
37,divorciado,ter,963,1,1,nao,1
52,casado,ter,385,1,0,nao,0
38,divorciado,ter,125,1,0,nao,0
34,solteiro,ter,257,1,0,nao,0
36,casado,ter,99,1,1,nao,0
36,casado,ter,95,1,0,nao,0
34,solteiro,ter,82,1,1,nao,0
38,divorciado,ter,154,1,0,nao,0
40,casado,ter,130,1,0,nao,0
29,solteiro,ter,127,1,0,nao,0
39,casado,ter,84,1,0,nao,0
38,divorciado,ter,596,1,0,sim,0
40,casado,ter,131,2,1,nao,0
30,casado,ter,924,1,0,sim,1
52,divorciado,ter,183,1,0,nao,0
30,divorciado,ter,198,1,0,nao,0
49,casado,ter,37,1,1,nao,0
49,casado,ter,188,1,1,nao,0
47,casado,ter,99,1,0,nao,0
49,casado,ter,197,1,0,nao,0
30,divorciado,ter,464,1,0,nao,0
30,divorciado,ter,453,1,0,sim,0
39,casado,ter,54,2,0,nao,0
36,casado,ter,242,1,1,nao,0
54,casado,ter,134,1,0,nao,0
41,casado,ter,62,4,0,nao,0
36,casado,ter,91,2,1,nao,0
52,casado,ter,419,1,0,sim,0
31,solteiro,ter,82,2,0,nao,0
50,divorciado,ter,128,2,0,nao,0
44,casado,ter,638,2,0,nao,1
33,solteiro,ter,113,1,0,nao,0
32,divorciado,ter,78,1,1,nao,0
43,casado,ter,84,1,0,nao,0
32,divorciado,ter,250,1,0,nao,0
32,divorciado,ter,288,1,0,nao,0
57,casado,ter,193,1,0,nao,0
49,casado,ter,34,1,1,nao,0
47,divorciado,ter,352,1,0,nao,0
51,divorciado,ter,119,1,1,nao,0
43,casado,ter,89,1,0,nao,0
41,solteiro,ter,93,1,0,nao,0
39,casado,ter,305,1,0,nao,0
51,casado,ter,109,1,0,nao,0
38,casado,ter,205,1,0,nao,0
48,casado,ter,122,1,1,nao,0
31,solteiro,ter,107,1,0,nao,0
35,casado,ter,17,1,0,nao,0
47,casado,ter,103,1,1,nao,0
29,divorciado,ter,272,2,0,nao,0
54,casado,ter,145,1,0,nao,0
47,casado,ter,233,1,1,nao,0
54,casado,ter,172,1,0,nao,0
49,casado,ter,336,1,0,nao,0
30,casado,ter,154,2,0,nao,0
39,casado,ter,109,1,0,nao,0
50,casado,ter,103,1,0,nao,0
39,casado,ter,50,1,0,nao,0
37,solteiro,ter,95,1,0,nao,0
49,casado,ter,48,1,1,nao,0
38,casado,ter,15,2,0,nao,0
51,casado,ter,122,1,0,nao,0
53,casado,ter,505,2,0,nao,0
55,casado,ter,106,1,0,nao,0
51,casado,ter,125,1,1,nao,0
55,casado,ter,191,1,0,nao,0
44,casado,ter,75,1,0,nao,0
57,casado,ter,609,2,1,sim,1
54,casado,ter,1855,1,0,sim,1
35,casado,ter,159,1,0,nao,0
49,casado,ter,204,1,0,nao,0
48,casado,ter,82,1,1,nao,0
50,casado,ter,389,1,1,nao,0
46,casado,ter,162,1,1,nao,0
31,divorciado,ter,152,2,0,nao,0
35,casado,ter,417,1,0,nao,0
48,casado,ter,208,1,0,nao,0
35,solteiro,ter,52,1,0,nao,0
50,casado,ter,59,1,0,nao,0
48,casado,ter,346,1,0,nao,0
50,casado,ter,100,1,1,nao,0
35,divorciado,ter,35,1,0,nao,0
50,casado,ter,2,1,0,nao,0
30,solteiro,ter,288,1,0,nao,0
35,divorciado,ter,220,1,1,nao,0
32,solteiro,ter,77,2,0,nao,0
52,casado,ter,97,3,1,nao,0
51,casado,ter,118,2,1,nao,0
46,casado,ter,530,1,0,nao,0
32,casado,ter,118,1,0,nao,0
53,divorciado,ter,69,1,0,nao,0
32,casado,ter,91,1,0,nao,0
35,solteiro,ter,52,1,1,nao,0
46,casado,ter,226,1,1,nao,0
53,divorciado,ter,172,1,0,nao,0
34,casado,ter,78,1,0,nao,0
38,solteiro,ter,90,1,0,nao,0
33,divorciado,ter,70,1,0,nao,0
46,casado,ter,103,2,0,nao,0
37,solteiro,ter,199,1,0,nao,0
40,casado,ter,110,1,1,nao,0
30,casado,ter,92,1,1,nao,0
29,solteiro,ter,206,2,0,nao,0
46,divorciado,ter,91,1,0,nao,0
57,casado,ter,48,1,0,nao,0
34,casado,ter,131,1,0,nao,0
45,casado,ter,79,1,0,nao,0
41,divorciado,ter,349,1,0,nao,0
30,solteiro,ter,322,1,0,nao,0
56,casado,ter,125,1,0,nao,0
33,solteiro,ter,105,1,1,nao,0
39,casado,ter,328,2,1,nao,0
38,casado,ter,67,2,0,nao,0
54,casado,ter,432,2,0,nao,0
38,casado,ter,224,1,0,nao,0
31,solteiro,ter,74,1,0,nao,0
50,casado,ter,109,1,0,nao,0
32,solteiro,ter,89,1,0,nao,0
56,casado,ter,124,1,1,nao,0
33,solteiro,ter,117,1,0,nao,0
31,divorciado,ter,61,1,0,nao,0
58,casado,ter,191,1,0,nao,0
33,solteiro,ter,215,1,0,nao,0
31,divorciado,ter,68,1,1,nao,0
31,casado,ter,90,1,0,nao,0
31,casado,ter,67,1,0,nao,0
34,casado,ter,37,1,0,nao,0
49,casado,ter,267,1,0,nao,0
29,solteiro,ter,73,1,0,nao,0
38,casado,ter,61,1,0,nao,0
53,casado,ter,60,1,0,nao,0
29,solteiro,ter,232,1,1,nao,0
41,solteiro,ter,143,3,1,nao,0
52,casado,ter,251,1,0,nao,0
58,casado,ter,90,1,0,nao,0
29,solteiro,ter,155,2,0,nao,0
31,solteiro,ter,65,1,1,nao,0
32,casado,ter,329,1,0,nao,0
49,solteiro,ter,74,2,0,nao,0
56,casado,ter,130,3,0,nao,0
32,solteiro,ter,398,2,0,nao,0
36,solteiro,ter,18,1,0,nao,0
29,solteiro,ter,708,1,0,nao,1
52,casado,ter,655,1,0,nao,1
33,solteiro,ter,100,1,1,nao,0
56,casado,ter,81,2,0,nao,0
47,casado,ter,126,2,0,nao,0
46,casado,ter,140,2,0,nao,0
53,casado,ter,140,2,0,nao,0
35,solteiro,ter,98,1,0,nao,0
35,casado,ter,84,1,0,nao,0
53,casado,ter,756,1,0,nao,1
40,casado,ter,51,1,1,nao,0
50,solteiro,ter,600,2,1,nao,1
41,casado,ter,120,2,0,nao,0
33,casado,ter,102,1,0,nao,0
46,casado,ter,32,1,1,nao,0
45,casado,ter,69,1,0,nao,0
37,divorciado,ter,114,1,1,nao,0
54,casado,ter,53,1,1,nao,0
35,casado,ter,281,1,0,nao,0
37,divorciado,ter,198,1,0,nao,0
37,divorciado,ter,201,1,1,nao,0
40,divorciado,ter,72,2,0,nao,0
37,divorciado,ter,378,1,0,nao,0
54,casado,ter,339,1,0,nao,0
36,casado,ter,201,2,0,nao,0
35,divorciado,ter,134,1,0,nao,0
38,solteiro,ter,133,1,0,nao,0
50,casado,ter,79,1,1,nao,0
32,casado,ter,61,1,0,nao,0
50,casado,ter,46,4,0,nao,0
47,casado,ter,84,1,0,nao,0
35,casado,ter,63,2,0,nao,0
37,solteiro,ter,95,1,0,nao,0
44,solteiro,ter,182,1,0,nao,0
43,casado,ter,257,2,0,nao,0
55,casado,ter,71,3,0,nao,0
33,solteiro,ter,295,1,1,nao,0
40,divorciado,ter,67,1,1,nao,0
45,casado,ter,401,2,0,nao,0
40,divorciado,ter,137,1,0,nao,0
51,casado,ter,103,1,0,nao,0
45,casado,ter,121,1,0,nao,0
38,solteiro,ter,97,1,0,nao,0
39,solteiro,ter,68,3,0,nao,0
55,casado,ter,63,2,0,nao,0
32,divorciado,ter,98,1,0,nao,0
51,casado,ter,271,1,0,nao,0
39,casado,ter,435,1,0,nao,0
39,casado,ter,368,1,0,nao,0
44,solteiro,ter,152,1,0,nao,0
47,casado,ter,107,1,0,nao,0
47,casado,ter,97,1,0,nao,0
44,casado,ter,52,1,0,nao,0
45,casado,ter,475,1,0,nao,0
47,casado,ter,164,1,0,nao,0
47,casado,ter,125,1,0,nao,0
48,divorciado,ter,83,1,1,nao,0
48,divorciado,ter,86,1,0,nao,0
36,casado,ter,68,1,0,nao,0
51,divorciado,ter,236,1,0,nao,0
38,casado,ter,142,1,0,nao,0
30,casado,ter,157,1,1,nao,0
36,divorciado,ter,87,1,0,nao,0
52,solteiro,ter,261,1,0,nao,0
48,casado,ter,137,1,0,nao,0
50,solteiro,ter,123,1,1,nao,0
31,casado,ter,60,2,0,nao,0
41,casado,ter,190,3,0,nao,0
36,casado,ter,51,2,0,nao,0
37,solteiro,ter,588,1,1,nao,0
30,solteiro,ter,52,1,0,nao,0
58,casado,ter,164,2,1,nao,0
43,casado,ter,63,1,0,nao,0
38,solteiro,ter,131,1,1,nao,0
41,casado,ter,331,2,0,nao,0
54,casado,ter,127,1,1,nao,0
48,casado,ter,84,1,0,nao,0
32,casado,ter,432,2,0,nao,0
50,casado,ter,94,1,0,nao,0
38,casado,ter,76,3,0,nao,0
37,casado,ter,475,1,0,nao,0
35,casado,ter,348,1,0,nao,0
30,solteiro,ter,309,1,0,nao,0
35,casado,ter,112,2,0,nao,0
50,casado,ter,66,1,0,nao,0
35,casado,ter,91,1,1,nao,0
54,casado,ter,72,1,0,nao,0
32,casado,ter,73,3,0,nao,0
56,divorciado,ter,199,1,0,nao,0
31,solteiro,ter,165,2,1,nao,0
49,casado,ter,163,1,1,nao,0
45,divorciado,ter,124,1,0,nao,0
45,divorciado,ter,178,1,0,nao,0
41,casado,ter,124,1,0,nao,0
51,casado,ter,93,1,1,nao,0
32,casado,ter,265,1,0,nao,0
41,casado,ter,77,1,0,nao,0
37,casado,ter,96,2,1,nao,0
35,casado,ter,140,2,1,nao,0
40,divorciado,ter,179,1,0,nao,0
36,casado,ter,155,4,0,nao,0
30,divorciado,ter,384,2,0,nao,0
35,casado,ter,98,3,0,nao,0
35,casado,ter,90,2,1,nao,0
47,casado,ter,110,2,0,nao,0
47,divorciado,ter,62,2,1,nao,0
34,casado,ter,120,2,0,nao,0
43,casado,ter,154,3,1,nao,0
37,casado,ter,157,2,0,nao,0
50,casado,ter,319,2,1,nao,0
46,divorciado,ter,262,2,0,nao,0
35,solteiro,ter,114,2,0,nao,0
36,casado,ter,177,2,0,nao,0
49,casado,ter,157,2,0,nao,0
38,casado,ter,65,2,0,nao,0
36,solteiro,ter,82,2,1,nao,0
57,casado,ter,244,2,0,nao,0
41,casado,ter,137,1,0,nao,0
51,casado,ter,110,5,0,nao,0
48,casado,ter,63,3,0,nao,0
33,solteiro,ter,125,2,0,nao,0
43,casado,ter,40,2,0,nao,0
46,casado,ter,97,2,0,nao,0
30,solteiro,ter,69,2,0,nao,0
39,casado,ter,123,2,0,nao,0
35,divorciado,ter,188,2,0,nao,0
35,casado,ter,172,2,1,nao,0
48,casado,ter,82,2,0,nao,0
37,casado,ter,114,5,0,nao,0
51,casado,ter,55,2,0,nao,0
41,casado,ter,54,2,0,nao,0
44,solteiro,ter,120,2,1,nao,0
50,casado,ter,174,3,0,nao,0
35,divorciado,ter,250,2,0,nao,0
33,casado,ter,45,2,1,nao,0
39,casado,ter,251,2,0,nao,0
50,casado,ter,234,3,0,nao,0
39,casado,ter,219,3,0,nao,0
58,casado,ter,240,2,1,nao,0
41,divorciado,ter,32,2,0,nao,0
36,casado,ter,94,2,0,nao,0
47,casado,ter,139,2,0,nao,0
55,casado,ter,157,2,0,nao,0
49,solteiro,ter,126,4,0,nao,0
44,casado,ter,214,2,0,nao,0
34,solteiro,ter,79,2,0,nao,0
46,casado,ter,107,3,0,nao,0
54,casado,ter,399,2,0,nao,0
35,casado,ter,231,2,0,nao,0
40,casado,ter,129,2,0,nao,0
53,divorciado,ter,597,2,0,nao,0
30,solteiro,ter,229,2,0,nao,0
53,casado,ter,464,2,1,nao,0
42,casado,ter,166,2,1,nao,0
58,casado,ter,91,2,0,nao,0
47,casado,ter,196,3,0,nao,0
37,casado,ter,71,4,0,nao,0
53,casado,ter,146,2,1,nao,0
39,casado,ter,123,2,0,nao,0
32,solteiro,ter,203,2,0,nao,0
41,casado,ter,102,2,1,nao,0
39,casado,ter,175,2,0,nao,0
35,casado,ter,86,2,1,nao,0
50,casado,ter,87,3,0,nao,0
36,divorciado,ter,75,2,0,nao,0
53,casado,ter,313,2,0,nao,0
53,casado,ter,244,2,0,nao,0
54,divorciado,ter,355,2,0,nao,0
32,divorciado,ter,74,2,1,nao,0
32,solteiro,ter,145,2,1,nao,0
47,casado,ter,141,3,0,nao,0
43,casado,ter,51,4,0,nao,0
57,casado,ter,192,2,0,nao,0
32,casado,ter,464,3,0,nao,0
33,casado,ter,125,2,0,nao,0
36,solteiro,ter,67,2,1,nao,0
36,casado,ter,79,3,0,nao,0
45,casado,ter,72,2,0,nao,0
55,casado,ter,47,3,0,nao,0
36,casado,ter,722,3,1,nao,1
39,casado,ter,1437,2,0,sim,1
50,solteiro,ter,175,2,0,nao,0
34,casado,ter,133,2,0,nao,0
46,casado,ter,163,2,1,nao,0
30,casado,ter,273,2,0,nao,0
56,casado,ter,147,2,0,nao,0
44,casado,ter,170,2,1,nao,0
46,casado,ter,81,2,0,nao,0
43,casado,ter,727,4,0,nao,1
47,divorciado,ter,96,2,0,nao,0
47,solteiro,ter,187,2,0,nao,0
37,solteiro,ter,135,2,0,nao,0
45,casado,ter,633,2,0,nao,1
43,divorciado,ter,55,2,0,nao,0
44,casado,ter,231,2,0,nao,0
31,casado,ter,715,2,0,nao,1
46,casado,ter,135,2,0,nao,0
45,casado,ter,67,7,0,nao,0
40,casado,ter,113,3,0,nao,0
56,solteiro,ter,116,6,0,nao,0
45,solteiro,ter,191,2,0,nao,0
40,casado,ter,103,6,0,nao,0
36,casado,ter,255,3,0,nao,0
41,casado,ter,190,2,0,nao,0
31,casado,ter,204,2,0,nao,0
46,casado,ter,354,2,1,nao,0
33,solteiro,ter,61,3,0,nao,0
46,casado,ter,148,2,0,nao,0
50,casado,ter,878,2,0,nao,1
32,casado,ter,138,2,0,nao,0
30,casado,ter,89,2,1,nao,0
35,divorciado,ter,271,3,0,nao,0
31,solteiro,ter,171,2,1,nao,0
39,casado,ter,361,2,0,nao,0
54,casado,ter,244,3,0,nao,0
34,casado,ter,218,2,1,nao,0
44,casado,ter,43,2,0,nao,0
37,casado,ter,658,3,1,nao,1
30,casado,ter,136,2,1,nao,0
54,casado,ter,127,4,0,nao,0
29,casado,ter,54,2,0,nao,0
29,casado,ter,154,3,1,nao,0
37,solteiro,ter,242,2,1,nao,0
51,casado,ter,275,2,0,nao,0
42,casado,ter,217,2,0,nao,0
31,solteiro,ter,84,4,0,nao,0
31,solteiro,ter,110,1,1,nao,0
48,casado,ter,373,4,0,nao,0
32,divorciado,ter,115,1,1,nao,0
31,solteiro,ter,259,1,1,nao,0
34,solteiro,ter,202,2,0,nao,0
50,casado,ter,286,1,0,nao,0
54,casado,ter,98,4,0,nao,0
31,casado,ter,97,2,1,nao,0
41,solteiro,ter,68,2,1,nao,0
29,casado,ter,170,2,0,nao,0
31,solteiro,ter,129,2,0,nao,0
34,solteiro,ter,400,2,0,nao,0
35,divorciado,ter,282,2,0,nao,0
38,casado,ter,126,3,0,nao,0
50,casado,ter,241,2,1,nao,0
36,casado,ter,267,2,0,nao,0
38,casado,ter,1788,2,0,sim,1
56,divorciado,ter,972,2,0,nao,1
32,casado,ter,194,2,0,nao,0
34,casado,ter,87,1,0,nao,0
33,casado,ter,143,2,1,nao,0
35,casado,ter,372,2,0,nao,0
33,solteiro,ter,86,1,0,nao,0
39,solteiro,ter,58,1,0,nao,0
32,solteiro,ter,119,2,0,nao,0
30,solteiro,ter,117,2,0,nao,0
48,casado,ter,373,1,0,nao,0
49,casado,ter,177,2,0,nao,0
36,divorciado,ter,84,1,0,nao,0
50,casado,ter,150,2,0,sim,0
36,divorciado,ter,171,1,0,nao,0
34,solteiro,ter,131,2,0,nao,0
39,casado,ter,115,2,0,nao,0
42,casado,ter,283,2,0,nao,0
54,casado,ter,121,3,0,nao,0
31,casado,ter,174,3,0,nao,0
37,casado,ter,238,3,0,nao,0
32,casado,ter,61,2,1,nao,0
40,solteiro,ter,139,2,0,nao,0
54,casado,ter,810,2,0,nao,1
42,casado,ter,586,2,0,nao,0
40,casado,ter,80,2,0,nao,0
32,casado,ter,296,2,0,nao,0
57,casado,ter,218,2,0,nao,0
38,casado,ter,390,3,0,nao,0
40,casado,ter,271,5,0,nao,0
47,casado,ter,195,3,0,nao,0
52,casado,ter,173,7,0,nao,0
42,solteiro,ter,100,2,1,nao,0
38,casado,ter,192,2,0,nao,0
58,casado,ter,185,4,0,nao,0
34,casado,ter,411,3,1,nao,0
30,solteiro,ter,108,5,0,nao,0
36,divorciado,ter,163,2,1,nao,0
45,casado,ter,167,5,0,nao,0
47,casado,ter,1014,3,0,nao,1
57,casado,ter,486,2,1,nao,0
34,casado,ter,140,2,1,nao,0
36,casado,ter,160,3,0,nao,0
38,solteiro,ter,425,2,1,nao,0
40,casado,ter,353,3,0,nao,0
37,casado,ter,84,2,0,nao,0
35,casado,ter,79,4,0,nao,0
29,divorciado,ter,920,2,0,nao,1
36,casado,ter,893,2,0,nao,1
36,solteiro,ter,240,3,1,nao,0
40,casado,ter,33,4,0,nao,0
52,solteiro,ter,77,3,0,nao,0
32,casado,ter,203,3,0,nao,0
42,casado,ter,364,2,0,nao,0
40,casado,ter,825,2,0,nao,1
58,casado,ter,233,2,0,nao,0
40,divorciado,ter,394,2,0,nao,0
51,casado,ter,515,3,0,nao,0
52,casado,ter,285,2,1,nao,0
30,casado,ter,65,1,0,nao,0
35,divorciado,ter,62,6,0,nao,0
30,casado,ter,200,1,1,nao,0
29,divorciado,ter,55,1,1,nao,0
43,casado,ter,249,3,1,nao,0
31,casado,ter,39,2,1,nao,0
30,casado,ter,493,1,0,nao,0
50,casado,ter,40,1,0,nao,0
50,casado,ter,99,1,0,nao,0
39,casado,ter,741,4,1,sim,1
50,casado,ter,189,1,1,nao,0
34,solteiro,ter,581,4,0,nao,0
42,solteiro,ter,115,4,0,nao,0
46,casado,ter,154,2,0,nao,0
43,casado,ter,166,3,1,nao,0
41,solteiro,ter,105,5,1,nao,0
33,casado,ter,188,2,0,nao,0
42,divorciado,ter,491,2,0,nao,0
35,solteiro,ter,263,2,0,nao,0
58,casado,ter,64,1,1,nao,0
35,casado,ter,139,1,0,nao,0
53,divorciado,ter,105,1,0,nao,0
58,casado,ter,80,1,0,nao,0
58,casado,ter,180,1,1,nao,0
58,casado,ter,158,1,0,nao,0
35,solteiro,ter,898,1,0,sim,1
36,casado,ter,111,1,0,nao,0
36,casado,ter,246,1,1,nao,0
39,casado,ter,149,1,1,nao,0
34,divorciado,ter,83,2,1,nao,0
32,casado,ter,247,2,0,nao,0
43,solteiro,ter,173,1,0,nao,0
48,solteiro,ter,193,4,1,nao,0
48,casado,ter,141,2,1,nao,0
39,casado,ter,467,1,0,nao,0
31,solteiro,ter,176,4,0,nao,0
34,casado,ter,106,1,0,nao,0
34,casado,ter,66,1,1,nao,0
39,casado,ter,530,1,1,nao,0
34,casado,ter,110,1,0,nao,0
34,casado,ter,201,3,1,nao,0
29,divorciado,ter,366,3,1,nao,0
43,casado,ter,82,6,0,nao,0
44,casado,ter,129,2,0,nao,0
36,casado,ter,136,5,0,nao,0
34,solteiro,ter,251,4,0,nao,0
42,casado,ter,203,1,0,nao,0
45,casado,ter,75,5,0,nao,0
37,casado,ter,543,1,0,sim,0
36,solteiro,ter,34,1,0,nao,0
33,solteiro,ter,1476,3,0,nao,1
36,solteiro,ter,216,1,0,nao,0
37,casado,ter,252,2,0,nao,0
33,solteiro,ter,436,1,0,nao,0
42,casado,ter,288,1,0,nao,0
56,solteiro,ter,307,1,0,nao,0
37,casado,ter,164,1,0,nao,0
37,casado,ter,91,1,0,nao,0
30,casado,ter,679,1,0,nao,1
37,casado,ter,400,1,0,nao,0
36,solteiro,ter,1132,1,1,sim,1
37,casado,ter,372,1,1,nao,0
56,divorciado,qua,90,2,0,nao,0
30,casado,qua,77,2,0,nao,0
34,solteiro,qua,139,3,0,nao,0
38,divorciado,qua,59,5,0,nao,0
31,casado,qua,167,3,0,nao,0
35,casado,qua,427,3,0,nao,0
35,solteiro,qua,187,5,0,nao,0
30,casado,qua,308,5,0,nao,0
40,casado,qua,178,5,1,nao,0
43,casado,qua,206,5,0,nao,0
29,solteiro,qua,89,1,0,nao,0
29,solteiro,qua,62,1,0,nao,0
29,solteiro,qua,308,4,0,nao,0
32,casado,qua,56,2,0,nao,0
29,solteiro,qua,209,1,1,nao,0
29,solteiro,qua,103,1,0,nao,0
31,casado,qua,98,2,0,nao,0
31,solteiro,qua,180,3,0,nao,0
38,divorciado,qua,697,2,1,nao,1
33,casado,qua,84,3,0,nao,0
33,casado,qua,113,1,1,nao,0
41,casado,qua,135,1,0,nao,0
36,casado,qua,157,4,0,nao,0
33,casado,qua,299,1,0,nao,0
33,divorciado,qua,100,1,1,nao,0
35,solteiro,qua,819,3,0,sim,1
34,solteiro,qua,347,1,0,nao,0
31,solteiro,qua,511,1,0,sim,0
32,solteiro,qua,126,1,0,nao,0
32,solteiro,qua,108,1,0,nao,0
45,casado,qua,101,1,0,nao,0
34,solteiro,qua,740,1,0,nao,1
49,divorciado,qua,364,2,1,nao,0
30,casado,qua,706,1,1,nao,1
48,solteiro,qua,43,1,0,nao,0
33,casado,qua,375,1,0,nao,0
55,divorciado,qua,370,1,0,nao,0
33,solteiro,qua,125,1,0,nao,0
30,casado,qua,242,1,0,nao,0
40,casado,qua,147,1,1,nao,0
38,casado,qua,112,1,1,nao,0
46,divorciado,qua,184,2,1,nao,0
39,casado,qua,159,1,1,nao,0
39,casado,qua,199,1,0,nao,0
41,casado,qua,140,1,1,nao,0
58,casado,qua,189,1,0,nao,0
41,casado,qua,192,1,1,nao,0
44,solteiro,qua,305,4,0,nao,0
48,casado,qua,167,4,0,nao,0
48,solteiro,qua,207,1,0,nao,0
32,casado,qua,104,1,0,nao,0
30,solteiro,qua,30,1,0,nao,0
35,solteiro,qua,316,1,1,nao,0
29,casado,qua,133,1,1,nao,0
58,casado,qua,577,1,0,nao,0
38,solteiro,qua,305,1,1,nao,0
30,solteiro,qua,204,1,0,nao,0
40,casado,qua,210,1,0,nao,0
47,casado,qua,126,1,0,nao,0
38,divorciado,qua,137,4,1,nao,0
48,solteiro,qua,530,1,0,nao,0
35,casado,qua,400,1,0,nao,0
32,solteiro,qua,295,1,1,nao,0
36,casado,qua,221,4,0,nao,0
39,casado,qua,158,1,0,nao,0
32,solteiro,qua,58,1,0,nao,0
45,casado,qua,193,1,0,nao,0
31,solteiro,qua,187,1,0,nao,0
46,divorciado,qua,499,1,0,nao,0
33,solteiro,qua,313,1,0,nao,0
38,casado,qua,125,1,0,nao,0
44,solteiro,qua,277,4,0,nao,0
32,divorciado,qua,194,1,0,nao,0
48,solteiro,qua,210,2,0,nao,0
39,casado,qua,70,1,0,nao,0
31,solteiro,qua,192,1,1,nao,0
31,casado,qua,162,1,0,nao,0
37,casado,qua,140,1,1,nao,0
29,divorciado,qua,134,1,0,nao,0
30,casado,qua,67,1,0,nao,0
32,divorciado,qua,351,1,0,nao,0
33,casado,qua,143,1,1,nao,0
35,solteiro,qua,197,1,1,nao,0
34,casado,qua,82,1,0,nao,0
41,solteiro,qua,369,1,1,nao,0
44,casado,qua,130,1,1,nao,0
35,casado,qua,114,1,0,nao,0
35,casado,qua,112,1,0,nao,0
45,divorciado,qua,136,1,1,nao,0
44,casado,qua,289,1,0,nao,0
34,casado,qua,36,1,0,nao,0
34,casado,qua,145,1,0,nao,0
30,divorciado,qua,589,1,0,nao,0
58,divorciado,qua,168,1,0,nao,0
30,solteiro,qua,493,1,0,nao,0
35,casado,qua,265,2,0,nao,0
34,casado,qua,905,1,1,nao,1
58,divorciado,qua,418,1,1,sim,0
43,casado,qua,97,1,0,nao,0
35,casado,qua,682,1,0,nao,1
33,casado,qua,244,1,0,nao,0
36,divorciado,qua,107,1,0,nao,0
51,casado,qua,355,2,0,nao,0
29,solteiro,qua,161,1,0,nao,0
41,divorciado,qua,296,1,0,nao,0
32,casado,qua,1554,1,0,sim,1
35,casado,qua,820,1,0,sim,1
34,casado,qua,686,1,0,sim,1
45,casado,qua,278,1,0,nao,0
40,casado,qua,291,2,0,nao,0
51,casado,qua,286,2,0,nao,0
29,solteiro,qua,224,1,0,nao,0
31,solteiro,qua,215,1,1,nao,0
29,casado,qua,155,1,0,nao,0
30,solteiro,qua,236,3,0,nao,0
38,divorciado,qua,110,1,1,nao,0
45,casado,qua,770,1,0,nao,1
29,casado,qua,441,1,0,nao,0
32,divorciado,qua,77,1,0,nao,0
38,casado,qua,58,3,0,nao,0
50,casado,qua,139,1,1,nao,0
29,solteiro,qua,648,1,0,nao,1
33,casado,qua,902,2,0,nao,1
35,casado,qua,470,2,1,nao,0
36,solteiro,qua,106,1,1,nao,0
36,solteiro,qua,89,1,0,nao,0
36,solteiro,qua,72,1,0,nao,0
48,casado,qua,288,1,0,nao,0
32,solteiro,qua,140,1,0,nao,0
42,solteiro,qua,61,1,0,nao,0
29,casado,qua,202,1,0,nao,0
37,casado,qua,37,1,0,nao,0
38,casado,qua,64,1,1,nao,0
30,solteiro,qua,109,1,1,nao,0
29,casado,qua,336,1,0,nao,0
35,casado,qua,925,1,0,sim,1
43,casado,qua,239,1,0,nao,0
48,solteiro,qua,473,1,0,nao,0
36,divorciado,qua,424,1,0,nao,0
31,casado,qua,298,1,1,nao,0
34,casado,qua,183,1,0,nao,0
36,casado,qua,70,1,0,nao,0
36,casado,qua,169,1,0,nao,0
48,solteiro,qua,808,1,0,nao,1
36,divorciado,qua,862,1,0,sim,1
29,solteiro,qua,786,1,0,sim,1
49,casado,qua,298,2,0,nao,0
31,casado,qua,436,1,0,nao,0
56,casado,qua,108,1,0,nao,0
30,solteiro,qua,225,1,0,nao,0
32,casado,qua,86,1,0,nao,0
36,casado,qua,723,1,0,nao,1
34,casado,qua,104,3,0,nao,0
29,solteiro,qua,993,1,0,sim,1
47,casado,qua,311,1,0,nao,0
33,casado,qua,122,1,1,nao,0
34,casado,qua,85,1,0,nao,0
46,casado,qua,814,1,0,sim,1
30,casado,qua,154,1,0,nao,0
46,solteiro,qua,584,1,1,nao,0
54,casado,qua,133,2,0,nao,0
29,casado,qua,103,1,0,nao,0
59,solteiro,qua,69,1,0,nao,0
33,solteiro,qua,401,1,0,nao,0
33,solteiro,qua,578,1,0,nao,0
36,casado,qua,217,1,0,nao,0
36,divorciado,qua,177,1,0,nao,0
49,casado,qua,182,1,0,nao,0
34,casado,qua,203,1,0,nao,0
50,casado,qua,53,1,0,nao,0
33,solteiro,qua,375,1,1,nao,0
38,casado,qua,157,1,0,nao,0
35,casado,qua,630,1,0,nao,1
32,casado,qua,223,1,0,nao,0
32,solteiro,qua,361,1,0,nao,0
32,solteiro,qua,125,3,0,nao,0
38,casado,qua,426,2,1,nao,0
29,casado,qua,117,1,0,nao,0
35,casado,qua,185,2,1,nao,0
49,casado,qua,582,1,0,nao,0
43,divorciado,qua,466,1,0,nao,0
33,solteiro,qua,222,1,0,nao,0
43,casado,qua,1084,1,1,sim,1
32,casado,qua,44,4,0,nao,0
40,casado,qua,76,6,0,nao,0
32,casado,qua,154,3,1,nao,0
48,casado,qua,51,2,0,nao,0
53,casado,qua,164,2,0,nao,0
34,casado,qua,102,2,0,nao,0
49,casado,qua,227,4,0,nao,0
34,solteiro,qua,111,2,1,nao,0
47,casado,qua,98,1,0,nao,0
52,casado,qua,442,2,1,nao,0
36,casado,qua,226,2,0,nao,0
48,casado,qua,256,3,0,nao,0
33,solteiro,qua,210,2,0,nao,0
